country_name,year,iea_ghg_energy,iso3c,iea_ghg_fugitive,iea_ghg_fc,iea_ghg_fc_coal,iea_ghg_fc_oil,iea_ghg_fc_gas
South Sudan,2019,4.118240885,SSD,2206.004023,1.912236862,0,1.845963318,0
South Sudan,2020,4.013527274,SSD,2164.108585,1.849418689,0,1.782142871,0
South Sudan,2021,3.895474417,SSD,2007.661736,1.887812681,0,1.819636064,0
South Sudan,2022,NA,SSD,1863.022385,0,0,0,0
Spain,1971,NA,ESP,NA,120.4540028,38.66548462,81.09859467,0.688938898
Spain,1972,NA,ESP,NA,126.3888472,39.53618287,85.50973899,1.341779543
Spain,1973,NA,ESP,NA,140.672439,37.23169291,101.5042621,1.935427571
Spain,1974,NA,ESP,NA,152.251003,36.19674674,114.1376429,1.915646233
Spain,1975,NA,ESP,NA,157.2821691,39.11083577,116.3464163,1.822778842
Spain,1976,NA,ESP,NA,173.9927485,37.52023278,134.047147,2.421832381
Spain,1977,NA,ESP,NA,166.7408264,41.90774789,122.4939856,2.333255172
Spain,1978,NA,ESP,NA,165.7956072,37.57225837,125.7678439,2.449544869
Spain,1979,NA,ESP,NA,176.4403904,41.49696983,131.967404,2.972023907
Spain,1980,NA,ESP,NA,187.8989805,49.3279006,135.4009536,3.148474905
Spain,1981,NA,ESP,NA,191.9719497,60.01243781,128.1896482,3.74428367
Spain,1982,NA,ESP,NA,186.1860317,67.43224438,114.6934825,4.032359495
Spain,1983,NA,ESP,NA,189.6971145,71.84108293,113.5170057,4.311090235
Spain,1984,NA,ESP,NA,180.4642513,72.81220588,103.6001992,4.019088522
Spain,1985,NA,ESP,NA,174.7679638,71.16894147,99.00971366,4.5531836
Spain,1986,NA,ESP,NA,179.1459079,73.92362263,100.2449089,4.94081242
Spain,1987,NA,ESP,NA,179.9616224,72.0566739,102.2687769,5.597283093
Spain,1988,NA,ESP,NA,183.3156803,61.95010576,114.3589247,6.965636731
Spain,1989,NA,ESP,NA,201.6085152,76.73059511,115.1608442,8.672317594
Spain,1990,NA,ESP,NA,205.7319013,75.65973044,118.8627896,10.01589238
Spain,1991,NA,ESP,NA,213.5575244,75.94265152,125.5619659,10.87621109
Spain,1992,NA,ESP,NA,225.2194047,80.64965576,131.4910113,11.91366575
Spain,1993,NA,ESP,NA,211.3244867,71.79173688,126.0192404,12.29394826
Spain,1994,NA,ESP,NA,220.200577,71.45192975,134.3676891,13.06064026
Spain,1995,NA,ESP,NA,231.4292618,73.32122197,139.2460487,16.92496433
Spain,1996,NA,ESP,NA,221.2812277,61.28565254,139.3411852,18.60976852
Spain,1997,NA,ESP,NA,239.2056375,69.77245588,142.4326629,24.82973889
Spain,1998,NA,ESP,NA,245.8904844,67.18279442,151.0222202,25.50944489
Spain,1999,NA,ESP,NA,267.4950609,76.87907499,158.7470682,29.66710302
Spain,2000,NA,ESP,NA,282.3039428,83.85427482,162.4915312,34.15389739
Spain,2001,NA,ESP,NA,283.5572381,76.00546281,168.8941058,37.20501528
Spain,2002,NA,ESP,NA,301.0916049,85.82276833,171.1583357,42.80004502
Spain,2003,NA,ESP,NA,306.591642,79.62280507,176.9922842,48.56782489
Spain,2004,NA,ESP,NA,323.3715059,82.11741629,183.1805405,56.61989452
Spain,2005,NA,ESP,NA,337.9185906,82.349251,186.9083768,66.91516865
Spain,2006,NA,ESP,NA,329.2184534,70.91105493,184.1329338,72.18653075
Spain,2007,NA,ESP,NA,342.2040257,80.49579126,185.9095997,73.52521631
Spain,2008,NA,ESP,NA,314.0191523,54.70040173,176.029919,80.87274797
Spain,2009,NA,ESP,NA,280.858062,41.67418914,163.693111,72.21133723
Spain,2010,NA,ESP,NA,267.0211257,32.61703269,159.6173639,71.74871818
Spain,2011,NA,ESP,NA,270.01958080000003,51.58167714,148.4008586,66.62752702
Spain,2012,NA,ESP,NA,265.5797615,60.08384662,137.0032004,65.10600707
Spain,2013,NA,ESP,NA,239.6833968,45.01149604,132.3808184,59.17355378
Spain,2014,NA,ESP,NA,236.6281993,47.66757248,131.4555603,54.25024342
Spain,2015,NA,ESP,NA,251.6727826,53.51771841,138.3072225,56.45529572
Spain,2016,NA,ESP,NA,242.2789147,39.59337292,141.7022291,57.58727522
Spain,2017,NA,ESP,NA,258.8773782,49.76571002,143.0957906,62.41044092
Spain,2018,NA,ESP,NA,252.3967058,42.02956491,144.2516957,61.95013011
Spain,2019,NA,ESP,NA,236.430793,18.98257431,142.3040036,71.11341559
Spain,2020,NA,ESP,NA,197.6580043,11.01713885,118.5249898,64.01143614
Spain,2021,NA,ESP,NA,214.908232,11.7779713,131.297524,67.84106027
Spain,2022,NA,ESP,NA,222.0724554,14.06095913,138.9796111,65.15064798
Sri Lanka,1971,NA,LKA,NA,3.679131754,0.006074152,2.793644593,0
Sri Lanka,1972,NA,LKA,NA,4.319354495,0.006074152,3.433867333,0
Sri Lanka,1973,NA,LKA,NA,4.47680524,0.009111003,3.572367241,0
Sri Lanka,1974,NA,LKA,NA,3.838943124,0.012148304,2.920200579,0
Sri Lanka,1975,NA,LKA,NA,3.658181532,0.012148304,2.667444107,0
Sri Lanka,1976,NA,LKA,NA,3.722909655,0.006074152,2.722846302,0
Sri Lanka,1977,NA,LKA,NA,3.904479799,0.003036851,2.949351572,0
Sri Lanka,1978,NA,LKA,NA,4.361357001,0.009111003,3.382265675,0
Sri Lanka,1979,NA,LKA,NA,4.669653652,0.006074152,3.674930877,0
Sri Lanka,1980,NA,LKA,NA,4.682286757,0.006074152,3.672756528,0
Sri Lanka,1981,NA,LKA,NA,4.839016708,0.006074152,3.808763468,0
Sri Lanka,1982,NA,LKA,NA,5.337041167,0.003036851,4.276584109,0
Sri Lanka,1983,NA,LKA,NA,5.569236279,0.003036851,4.501099019,0
Sri Lanka,1984,NA,LKA,NA,5.019487579,0.006074152,3.869516077,0
Sri Lanka,1985,NA,LKA,NA,4.701251526,0.006074152,3.537399546,0
Sri Lanka,1986,NA,LKA,NA,4.673187478,0.003036851,3.489001294,0
Sri Lanka,1987,NA,LKA,NA,5.24321549,0.003036851,4.023050492,0
Sri Lanka,1988,NA,LKA,NA,5.087423702,0,3.828679611,0
Sri Lanka,1989,NA,LKA,NA,4.921175083,0.002458573,3.646886066,0
Sri Lanka,1990,NA,LKA,NA,4.99338265,0.019669383,3.720569946,0
Sri Lanka,1991,NA,LKA,NA,5.14756492,0.002458573,3.882128692,0
Sri Lanka,1992,NA,LKA,NA,6.273804178,0.002458573,4.984492926,0
Sri Lanka,1993,NA,LKA,NA,6.154523663,0.002458573,4.888968968,0
Sri Lanka,1994,NA,LKA,NA,6.703351725,0.002792926,5.47081735,0
Sri Lanka,1995,NA,LKA,NA,6.755294692,0.017001482,5.522810315,0
Sri Lanka,1996,NA,LKA,NA,9.340899801,0.008867078,8.081135055,0
Sri Lanka,1997,NA,LKA,NA,9.324786977,0.008867078,8.04526303,0
Sri Lanka,1998,NA,LKA,NA,9.617438214,0.008867078,8.354591139,0
Sri Lanka,1999,NA,LKA,NA,10.469747,0.005829776,9.214375218,0
Sri Lanka,2000,NA,LKA,NA,11.90864932,0.003036851,10.6418669,0
Sri Lanka,2001,NA,LKA,NA,11.78415162,0.003036851,10.52714744,0
Sri Lanka,2002,NA,LKA,NA,12.32844609,0.050517397,11.06056609,0
Sri Lanka,2003,NA,LKA,NA,13.32445595,0.268368445,11.82155343,0
Sri Lanka,2004,NA,LKA,NA,13.71116704,0.072860808,12.38692033,0
Sri Lanka,2005,NA,LKA,NA,14.83013012,0.262782593,13.29312127,0
Sri Lanka,2006,NA,LKA,NA,13.22241397,0.192714711,11.74170965,0
Sri Lanka,2007,NA,LKA,NA,14.38675983,0.189921386,12.91329562,0
Sri Lanka,2008,NA,LKA,NA,13.56301873,0.201093491,12.07631817,0
Sri Lanka,2009,NA,LKA,NA,13.05948875,0.259745742,11.45500252,0
Sri Lanka,2010,NA,LKA,NA,13.96822769,0.265331595,12.318014,0
Sri Lanka,2011,NA,LKA,NA,15.99722414,1.422193742,13.43650648,0
Sri Lanka,2012,NA,LKA,NA,17.98104365,2.017984775,14.87356287,0
Sri Lanka,2013,NA,LKA,NA,14.97713359,2.123768075,11.79672713,0
Sri Lanka,2014,NA,LKA,NA,18.0182416,4.074319168,12.89548366,0
Sri Lanka,2015,NA,LKA,NA,19.63023779,5.481363871,13.15095975,0
Sri Lanka,2016,NA,LKA,NA,23.4114463,5.801736699,16.66841044,0
Sri Lanka,2017,NA,LKA,NA,23.28483628,6.009603894,16.37962887,0
Sri Lanka,2018,NA,LKA,NA,21.78238231,5.807457159,15.10117903,0
Sri Lanka,2019,NA,LKA,NA,23.69653232,6.399420981,16.41065291,0
Sri Lanka,2020,NA,LKA,NA,22.00761819,6.767735844,14.3432575,0
Sri Lanka,2021,NA,LKA,NA,22.30332365,6.636104686,14.77520282,0
Sri Lanka,2022,NA,LKA,NA,0,0,0,0
Sudan,1971,4.037475729,SDN,1.5945495,4.03588118,0,3.25892776,0
Sudan,1972,4.249323541,SDN,2.02232,4.247301221,0,3.455304411,0
Sudan,1973,5.412542356,SDN,2.54749,5.409994866,0,4.601622796,0
Sudan,1974,5.152235558,SDN,2.302885,5.149932673,0,4.323974256,0
Sudan,1975,4.10545568,SDN,1.7732075,4.103682472,0,3.259099568,0
Sudan,1976,4.096634332,SDN,1.7303838,4.094903948,0,3.226734413,0
Sudan,1977,4.331285172,SDN,1.844345,4.329440827,0,3.436935715,0
Sudan,1978,4.047593808,SDN,1.7088843,4.045884924,0,3.128302495,0
Sudan,1979,4.137443313,SDN,1.7472145,4.135696098,0,3.192675095,0
Sudan,1980,4.692826768,SDN,1.9924175,4.69083435,0.003036851,3.719158338,0
Sudan,1981,4.630867258,SDN,1.9567925,4.628910465,0.003036851,3.630953839,0
Sudan,1982,4.765228401,SDN,2.0812525,4.763147148,0.003036851,3.738987575,0
Sudan,1983,4.883712689,SDN,2.08097,4.881631719,0,3.813982246,0
Sudan,1984,4.458568215,SDN,1.9923825,4.456575832,0,3.384125463,0
Sudan,1985,5.140463567,SDN,2.277385,5.138186182,0,4.041555753,0
Sudan,1986,5.097549723,SDN,2.24719,5.095302533,0,3.977027109,0
Sudan,1987,4.187894228,SDN,1.816585,4.186077643,0,3.047201282,0
Sudan,1988,5.613314873,SDN,2.5075025,5.610807371,0,4.452291841,0
Sudan,1989,5.1965067,SDN,2.29444,5.19421226,0,4.016592771,0
Sudan,1990,6.578382849,SDN,3.1530075,6.575229841,0,5.379213279,0
Sudan,1991,6.01797511,SDN,2.7944925,6.015180617,0,4.802436875,0
Sudan,1992,5.72939139,SDN,2.5819375,5.726809452,0,4.497282493,0
Sudan,1993,4.425382621,SDN,40.9831175,4.384399503,0,3.137977265,0
Sudan,1994,6.146582616,SDN,80.6538825,6.065928733,0,4.66280986,0
Sudan,1995,5.881549372,SDN,92.5042225,5.78904515,0,4.37196391,0
Sudan,1996,5.821808932,SDN,151.0671875,5.670741744,0,4.165832315,0
Sudan,1997,6.923193598,SDN,233.2985925,6.689895005,0,5.150566776,0
Sudan,1998,6.603015042,SDN,335.54499,6.267470052,0,4.693179066,0
Sudan,1999,7.454890506,SDN,696.634035,6.758256471,0,5.16886111,0
Sudan,2000,8.254151611,SDN,1088.067898,7.166083713,0,5.559069656,0
Sudan,2001,9.398841874,SDN,1661.06219,7.737779684,0,6.105372071,0
Sudan,2002,11.07472438,SDN,1829.332738,9.245391646,0,7.566429553,0
Sudan,2003,11.20855781,SDN,1702.183492,9.506374322,0,7.746465635,0
Sudan,2004,12.82716384,SDN,2488.68629,10.33847755,0,8.497808913,0
Sudan,2005,14.71168113,SDN,2733.20453,11.9784766,0,10.05686143,0
Sudan,2006,17.72452804,SDN,3105.705163,14.61882288,0,12.51579534,0
Sudan,2007,18.96237525,SDN,3550.983305,15.41139195,0,13.4712296,0
Sudan,2008,19.69566409,SDN,3160.261525,16.53540257,0,14.61634218,0
Sudan,2009,20.17585807,SDN,3256.673628,16.91918444,0,14.94524636,0
Sudan,2010,20.68464132,SDN,3325.962258,17.35867907,0,15.34988573,0
Sudan,2011,22.78686133,SDN,6332.00203,16.4548593,0,14.43292425,0
Sudan,2012,19.77447256,SDN,3665.465983,16.10900658,0,14.08923686,0
Sudan,2013,19.86837772,SDN,3862.856575,16.00552114,0,13.97209243,0
Sudan,2014,20.81423921,SDN,4010.403362,16.80383585,0,14.75648913,0
Sudan,2015,23.22705505,SDN,4019.756005,19.20729905,0,17.14596174,0
Sudan,2016,24.65771745,SDN,3015.552875,21.64216457,0,19.56676814,0
Sudan,2017,24.44550588,SDN,2682.766083,21.7627398,0,19.67292203,0
Sudan,2018,24.59033763,SDN,2659.183163,21.93115447,0,19.77695725,0
Sudan,2019,24.51335465,SDN,2321.79733,22.19155732,0,19.97736258,0
Sudan,2020,22.53402401,SDN,2058.56177,20.47546224,0,18.20313761,0
Sudan,2021,24.22148003,SDN,2070.332155,22.15114787,0,19.81785086,0
Sudan,2022,NA,SDN,1975.05473,0,0,0,0
Suriname,1971,NA,SUR,NA,NA,NA,NA,NA
Suriname,1972,NA,SUR,NA,NA,NA,NA,NA
Suriname,1973,NA,SUR,NA,NA,NA,NA,NA
Suriname,1974,NA,SUR,NA,NA,NA,NA,NA
Suriname,1975,NA,SUR,NA,NA,NA,NA,NA
Suriname,1976,NA,SUR,NA,NA,NA,NA,NA
Suriname,1977,NA,SUR,NA,NA,NA,NA,NA
Suriname,1978,NA,SUR,NA,NA,NA,NA,NA
Suriname,1979,NA,SUR,NA,NA,NA,NA,NA
Suriname,1980,NA,SUR,NA,NA,NA,NA,NA
Suriname,1981,NA,SUR,NA,NA,NA,NA,NA
Suriname,1982,NA,SUR,NA,NA,NA,NA,NA
Suriname,1983,NA,SUR,NA,NA,NA,NA,NA
Suriname,1984,NA,SUR,NA,NA,NA,NA,NA
Suriname,1985,NA,SUR,NA,NA,NA,NA,NA
Suriname,1986,NA,SUR,NA,NA,NA,NA,NA
Suriname,1987,NA,SUR,NA,NA,NA,NA,NA
Suriname,1988,NA,SUR,NA,NA,NA,NA,NA
Suriname,1989,NA,SUR,NA,NA,NA,NA,NA
Suriname,1990,NA,SUR,NA,NA,NA,NA,NA
Suriname,1991,NA,SUR,NA,NA,NA,NA,NA
Suriname,1992,NA,SUR,NA,NA,NA,NA,NA
Suriname,1993,NA,SUR,NA,NA,NA,NA,NA
Suriname,1994,NA,SUR,NA,NA,NA,NA,NA
Suriname,1995,NA,SUR,NA,NA,NA,NA,NA
Suriname,1996,NA,SUR,NA,NA,NA,NA,NA
Suriname,1997,NA,SUR,NA,NA,NA,NA,NA
Suriname,1998,NA,SUR,NA,NA,NA,NA,NA
Suriname,1999,NA,SUR,NA,NA,NA,NA,NA
Suriname,2000,NA,SUR,NA,1.481451454,0,1.466503589,0
Suriname,2001,NA,SUR,NA,1.519977416,0,1.497564341,0.007277561
Suriname,2002,NA,SUR,NA,1.111120788,0,1.095147857,0.006974506
Suriname,2003,NA,SUR,NA,1.230321506,0,1.215266954,0.006671215
Suriname,2004,NA,SUR,NA,1.390719053,0,1.375872154,0.006367925
Suriname,2005,NA,SUR,NA,1.686770709,0,1.671882482,0.006772312
Suriname,2006,NA,SUR,NA,1.529470251,0,1.513765693,0.007429207
Suriname,2007,NA,SUR,NA,1.411581298,0,1.394695729,0.008440175
Suriname,2008,NA,SUR,NA,1.457918552,0,1.440138139,0.009147618
Suriname,2009,NA,SUR,NA,1.456816955,0,1.438922878,0.00909707
Suriname,2010,NA,SUR,NA,1.759839011,0,1.741841198,0.008995973
Suriname,2011,NA,SUR,NA,1.954810681,0,1.937424615,0.008440175
Suriname,2012,NA,SUR,NA,2.433332247,0,2.415170802,0.008591585
Suriname,2013,NA,SUR,NA,2.273345921,0,2.254222485,0.009046521
Suriname,2014,NA,SUR,NA,2.62903393,0,2.610214016,0.009147618
Suriname,2015,NA,SUR,NA,2.733663787,0,2.715538746,0.008490489
Suriname,2016,NA,SUR,NA,2.99246361,0,2.974914571,0.009046521
Suriname,2017,NA,SUR,NA,2.471445601,0,2.452923738,0.009935938
Suriname,2018,NA,SUR,NA,2.16714151,0,2.147741399,0.010806077
Suriname,2019,NA,SUR,NA,2.676679984,0,2.656326718,0.011749333
Suriname,2020,NA,SUR,NA,2.61702514,0,2.596934862,0.012695646
Suriname,2021,NA,SUR,NA,2.620613228,0,2.599738307,0.01371837
Suriname,2022,NA,SUR,NA,0,0,0,0
Sweden,1971,83.12029424,SWE,14.625765,83.10566847,5.56744117,77.21846921,0
Sweden,1972,83.2419027,SWE,16.17681,83.22572589,4.59855068,78.30741711,0
Sweden,1973,84.76985576,SWE,16.2048775,84.75365089,6.387098061,77.93136499,0
Sweden,1974,77.63159637,SWE,15.0172,77.61657917,6.676491319,70.54119566,0
Sweden,1975,80.2007573,SWE,15.073155,80.18568415,7.023850082,72.75905601,0
Sweden,1976,87.08317974,SWE,16.2939375,87.0668858,6.053263631,80.59827215,0
Sweden,1977,84.13895703,SWE,15.7290425,84.12322799,5.002828916,78.69728667,0
Sweden,1978,78.85309653,SWE,14.837145,78.83825938,5.350559394,73.01031849,0
Sweden,1979,81.41977489,SWE,14.850755,81.40492413,5.936115311,74.94050471,0
Sweden,1980,74.42574066,SWE,13.375165,74.4123655,5.48241589,68.03724086,0
Sweden,1981,67.53313561,SWE,12.060185,67.52107543,4.806518563,61.72910943,0
Sweden,1982,61.76830985,SWE,11.1044325,61.75720542,5.513729815,55.23749008,0
Sweden,1983,56.26967478,SWE,9.93579,56.25973899,7.382653567,47.79452661,0
Sweden,1984,55.43857148,SWE,9.545025,55.42902646,8.995239056,45.18186835,0
Sweden,1985,59.8865389,SWE,13.1054525,59.87343345,10.80140812,47.52504563,0.195361545
Sweden,1986,61.37819293,SWE,18.32749,61.35986544,11.52056885,47.94830198,0.478323348
Sweden,1987,59.52307687,SWE,19.990325,59.50308654,11.48080151,45.93081773,0.644688591
Sweden,1988,57.09437973,SWE,23.13123,57.0712485,11.22878222,43.57296466,0.822072501
Sweden,1989,54.27370533,SWE,27.0192575,54.24668607,10.42748281,41.33800003,1.091271793
Sweden,1990,53.530867,SWE,31.1948575,53.49967215,10.56473713,40.12239326,1.257507811
Sweden,1991,54.5711349,SWE,32.7671125,54.53836778,10.97101071,40.69480979,1.314381366
Sweden,1992,57.16853218,SWE,36.536645,57.13199553,9.986130468,44.03764799,1.496185147
Sweden,1993,56.93709986,SWE,38.7393225,56.89836054,10.00831769,43.57984101,1.657908884
Sweden,1994,58.92857425,SWE,39.1109775,58.88946327,9.721342397,45.85992587,1.663989748
Sweden,1995,58.54479532,SWE,39.378935,58.50541639,9.608366931,45.49502235,1.629278065
Sweden,1996,64.09782852,SWE,41.8689725,64.05595954,11.27367932,49.30413877,1.668706715
Sweden,1997,57.93069245,SWE,41.271115,57.88942134,9.21385054,45.03841453,1.75259317
Sweden,1998,58.87451991,SWE,41.4302225,58.83308969,8.991468957,45.9770228,1.821972251
Sweden,1999,57.70030746,SWE,41.166575,57.65914088,8.733154774,45.16949495,1.794801894
Sweden,2000,53.65048033,SWE,39.64758,53.61083275,8.341355325,41.37800883,1.652241758
Sweden,2001,52.75870741,SWE,42.985805,52.71572161,8.615830756,40.05620899,1.859670738
Sweden,2002,54.3530921,SWE,43.79769,54.30929441,10.11813953,40.03187843,1.874107015
Sweden,2003,55.65263553,SWE,43.74212,55.60889341,10.7779327,40.27868597,1.957926929
Sweden,2004,53.98601852,SWE,43.25326,53.94276526,11.172994,38.340633,1.879990612
Sweden,2005,50.38232126,SWE,41.4103175,50.34091094,10.08472617,35.65304302,1.734602846
Sweden,2006,48.93390426,SWE,43.3238325,48.89058042,9.176194928,34.87271694,1.757895677
Sweden,2007,47.39190021,SWE,44.0037475,47.34789647,9.085680489,33.70275383,1.949844672
Sweden,2008,46.29641238,SWE,40.23264,46.25617974,9.139160385,32.7379361,1.663050448
Sweden,2009,43.17796676,SWE,49.576965,43.1283898,6.38567243,31.56617384,2.354918397
Sweden,2010,48.46182395,SWE,64.8160525,48.3970079,9.198320576,33.00588101,3.028079249
Sweden,2011,44.9731396,SWE,53.109095,44.92003051,8.534943668,30.61797471,2.505580509
Sweden,2012,42.45149298,SWE,46.3662825,42.4051267,7.34536776,29.39760488,2.226133338
Sweden,2013,40.84896495,SWE,44.7612575,40.8042037,7.558860674,27.69153595,1.992742723
Sweden,2014,39.43531297,SWE,38.2999325,39.39701304,6.846980048,27.2153813,1.703381175
Sweden,2015,39.47431406,SWE,35.1293625,39.43918469,6.924377407,26.93206892,1.780013798
Sweden,2016,39.10058372,SWE,39.2767775,39.06130695,6.584263139,26.2644319,1.697006286
Sweden,2017,38.72074722,SWE,43.754905,38.67699232,6.837468233,25.63479635,1.456539924
Sweden,2018,36.28265931,SWE,43.7205875,36.23893872,6.985168019,23.21759552,1.528557348
Sweden,2019,35.58203874,SWE,45.3515675,35.53668717,6.480611363,22.92090043,1.441657893
Sweden,2020,34.27060221,SWE,43.6380725,34.22696413,5.261969297,22.14246856,1.262230485
Sweden,2021,36.48924186,SWE,46.131785,36.44311007,5.388986426,23.94355289,1.554301671
Sweden,2022,35.14268066,SWE,42.163865,35.10051679,5.187654063,23.42409744,0.8228526143
Switzerland,1971,NA,CHE,NA,39.49324637,1.994111028,37.38549047,0.029593226
Switzerland,1972,NA,CHE,NA,39.96087167,1.598504472,38.137377,0.144763021
Switzerland,1973,NA,CHE,NA,43.59244748,1.633128046,41.61501199,0.256431314
Switzerland,1974,NA,CHE,NA,39.0616418,1.499621843,36.96096312,0.528478643
Switzerland,1975,NA,CHE,NA,37.27716055,1.008606599,35.23311158,0.962864184
Switzerland,1976,NA,CHE,NA,39.10989134,0.937991292,37.0248189,1.074502958
Switzerland,1977,NA,CHE,NA,39.54028051,1.001100194,37.12804221,1.338559915
Switzerland,1978,NA,CHE,NA,40.66421143,0.917745258,38.21564183,1.45406035
Switzerland,1979,NA,CHE,NA,39.21087218,0.997131064,36.46545191,1.659955296
Switzerland,1980,NA,CHE,NA,39.8453364,1.413196789,36.42713104,1.910860233
Switzerland,1981,NA,CHE,NA,37.51672876,2.002849094,33.32896581,2.077827586
Switzerland,1982,NA,CHE,NA,35.53128226,1.799709662,31.40282702,2.215481108
Switzerland,1983,NA,CHE,NA,39.64331614,1.561312153,34.82932333,2.444273859
Switzerland,1984,NA,CHE,NA,39.12637486,2.067542609,33.34146212,2.745750251
Switzerland,1985,NA,CHE,NA,42.37405882,2.078707144,36.41969132,2.880817207
Switzerland,1986,NA,CHE,NA,42.29520826,1.796298257,36.52463219,2.955731329
Switzerland,1987,NA,CHE,NA,40.64030218,1.666045749,34.7589413,3.193186549
Switzerland,1988,NA,CHE,NA,40.50591899,1.423708466,34.82235106,3.231214109
Switzerland,1989,NA,CHE,NA,40.11103923,1.461538192,34.09790412,3.514995311
Switzerland,1990,NA,CHE,NA,41.47174073,1.446066375,33.75321649,3.805966591
Switzerland,1991,NA,CHE,NA,44.18374551,1.227410892,35.87899621,4.274486091
Switzerland,1992,NA,CHE,NA,44.36472695,0.854432285,36.24212094,4.493592782
Switzerland,1993,NA,CHE,NA,42.38395314,0.713729928,33.86813859,4.714978312
Switzerland,1994,NA,CHE,NA,41.3118285,0.719413829,33.0632422,4.649982225
Switzerland,1995,NA,CHE,NA,42.28490377,0.772040527,33.47726214,5.129897146
Switzerland,1996,NA,CHE,NA,43.08812992,0.581288775,33.93027918,5.557336932
Switzerland,1997,NA,CHE,NA,41.99130952,0.453866773,33.28805588,5.365387665
Switzerland,1998,NA,CHE,NA,43.50902732,0.377047479,34.58287635,5.527066355
Switzerland,1999,NA,CHE,NA,43.79250774,0.393958333,34.59791062,5.728779851
Switzerland,2000,NA,CHE,NA,42.87330215,0.559277843,33.22037589,5.699573165
Switzerland,2001,NA,CHE,NA,44.28586973,0.591023442,34.32415634,5.936312154
Switzerland,2002,NA,CHE,NA,42.76066846,0.545128674,32.89496515,5.82712552
Switzerland,2003,NA,CHE,NA,44.09344461,0.554740897,33.75237733,6.162151154
Switzerland,2004,NA,CHE,NA,44.43066881,0.530588611,33.91118468,6.359629164
Switzerland,2005,NA,CHE,NA,44.92135759,0.613463995,34.04250756,6.531850737
Switzerland,2006,NA,CHE,NA,44.5382592,0.61555525,33.64199703,6.350777999
Switzerland,2007,NA,CHE,NA,42.55737851,0.721710234,31.75483787,6.184742667
Switzerland,2008,NA,CHE,NA,44.04784192,0.652307471,32.84218691,6.595845799
Switzerland,2009,NA,CHE,NA,42.78076341,0.605532376,32.10164081,6.332376816
Switzerland,2010,NA,CHE,NA,44.23432361,0.610106186,32.6514532,7.077639665
Switzerland,2011,NA,CHE,NA,40.17384481,0.578198403,29.38084943,6.283047846
Switzerland,2012,NA,CHE,NA,41.64943025,0.521235204,30.20345551,6.890759577
Switzerland,2013,NA,CHE,NA,42.64933159,0.532890219,30.85975426,7.266088049
Switzerland,2014,NA,CHE,NA,38.79823879,0.589512579,27.70212612,6.308223175
Switzerland,2015,NA,CHE,NA,38.26137449,0.542927916,26.93334663,6.746715834
Switzerland,2016,NA,CHE,NA,38.81003521,0.482680652,26.99802456,7.094284998
Switzerland,2017,NA,CHE,NA,37.84885383,0.462937254,25.99892625,7.131706747
Switzerland,2018,NA,CHE,NA,36.63951461,0.428670254,25.18275688,6.772170083
Switzerland,2019,NA,CHE,NA,36.54870672,0.382958932,24.84524134,6.953579144
Switzerland,2020,NA,CHE,NA,34.1001687,0.370566877,22.61896386,6.770879343
Switzerland,2021,NA,CHE,NA,35.74433553,0.374273862,23.61109415,7.358173464
Switzerland,2022,NA,CHE,NA,32.7178972,0.394355582,22.058667,6.020519229
Syrian Arab Republic,1971,14.80938529,SYR,9322.58774,5.486797546,0.019137709,5.467481959,0
Syrian Arab Republic,1972,15.767204,SYR,10568.04177,5.199162229,0.005366723,5.193614106,0
Syrian Arab Republic,1973,15.67648787,SYR,10687.84012,4.988647746,0.011264933,4.977197891,0
Syrian Arab Republic,1974,19.36382624,SYR,12309.06418,7.054762064,0.005366723,7.049206899,0
Syrian Arab Republic,1975,25.09535986,SYR,16747.79517,8.347564686,0.008228082,8.339144641,0
Syrian Arab Republic,1976,27.33992834,SYR,17949.20728,9.390721057,0.011264933,9.315783347,0.063477292
Syrian Arab Republic,1977,27.49417542,SYR,17322.52772,10.1716477,0.011264933,10.08934174,0.070653991
Syrian Arab Republic,1978,26.84091679,SYR,16575.19697,10.26571982,0.019538733,10.17783707,0.06812704
Syrian Arab Republic,1979,28.0404533,SYR,14570.68316,13.46977014,0.011217054,13.38799619,0.070249604
Syrian Arab Republic,1980,27.66394844,SYR,15212.95045,12.45099799,0.011217054,12.34473742,0.094559161
Syrian Arab Republic,1981,29.99824872,SYR,15996.97458,14.00127413,0.023510319,13.88201678,0.095418248
Syrian Arab Republic,1982,29.62848599,SYR,12886.92105,16.74156495,0.026772287,16.61499908,0.099562513
Syrian Arab Republic,1983,32.9631819,SYR,13230.60181,19.73258009,0.021855141,19.55918984,0.151112495
Syrian Arab Republic,1984,35.21086436,SYR,12979.27238,22.23159199,0.013675628,21.962440139999998,0.25522366
Syrian Arab Republic,1985,32.26725941,SYR,12549.71213,19.71754727,0.005721631,19.40833008,0.303235957
Syrian Arab Republic,1986,32.7867992,SYR,11613.0251,21.17377411,0.002860271,20.39901609,0.77163109
Syrian Arab Republic,1987,47.55328204,SYR,23527.8332,24.02544884,0.002860271,23.26278672,0.75952817
Syrian Arab Republic,1988,49.68665262,SYR,25014.19248,24.67246014,0.002860271,22.87005426,1.799264883
Syrian Arab Republic,1989,50.83807623,SYR,26751.99843,24.08607781,0,21.14233032,2.943459722
Syrian Arab Republic,1990,61.10183053,SYR,33588.66487,27.51316566,0,24.27396558,3.238905272
